Tiempo,Temperatura,Humedad,Masa
111.66,17,58,-1.64
111.76,17,58,-1.21
111.89,17,58,-0.92
111.99,17,58,-1.27
112.09,17,58,-1.37
112.19,17,58,-1.53
112.3,17,58,-1.47
112.4,17,58,-1.27
112.5,17,58,-1.41
112.61,17,58,-1.45
112.71,17,58,-1.5
112.81,17,58,-1.52
112.91,17,58,-1.52
113.01,17,58,-1.69
113.12,17,58,-1.59
113.22,17,58,-1.49
113.32,17,58,-1.53
113.42,17,58,-1.45
113.53,17,58,-1.3
113.63,17,58,-1.32
113.73,17,58,-1.57
113.83,17,58,-1.5
113.96,17,58,-1.84
114.06,17,58,-2.05
114.16,17,58,-1.73
114.26,17,58,-1.25
114.37,17,58,-1.48
114.47,17,58,-1.38
114.57,17,58,-1.49
114.68,17,58,-1.55
114.78,17,58,-1.66
114.88,17,58,-1.54
114.98,17,58,-1.57
115.08,17,58,-1.43
115.19,17,58,-1.74
115.29,17,58,-1.78
115.39,17,58,-1.65
115.49,17,58,-1.37
115.6,17,58,-1.59
115.7,17,58,-1.71
115.8,17,58,-1.51
115.9,17,58,-1.64
116.03,17,57,-1.6
116.13,17,57,-1.47
116.23,17,57,-1.6
116.34,17,57,-1.43
116.44,17,57,-1.57
116.54,17,57,-1.59
116.64,17,57,-1.22
116.75,17,57,-1.4
116.85,17,57,-1.76
116.95,17,57,-1.66
117.05,17,57,-1.51
117.15,17,57,-1.83
117.26,17,57,-1.79
117.36,17,57,-1.72
117.46,17,57,-1.89
117.56,17,57,-1.75
117.67,17,57,-1.58
117.77,17,57,-1.62
117.87,17,57,-1.53
117.97,17,57,-1.57
118.1,17,57,-1.65
118.2,17,57,-1.88
118.3,17,57,-1.51
118.41,17,57,-1.26
118.51,17,57,-1.84
118.61,17,57,-1.62
118.71,17,57,-1.51
118.82,17,57,-1.62
118.92,17,57,-1.66
119.02,17,57,-1.53
119.12,17,57,-1.76
119.23,17,57,-1.9
119.33,17,57,-1.92
119.43,17,57,-1.78
119.53,17,57,-1.59
119.63,17,57,-1.57
119.74,17,57,-1.41
119.84,17,57,-1.24
119.94,17,57,-1.71
120.04,17,57,-1.74
120.17,17,57,-1.8
120.27,17,57,-1.81
120.37,17,57,-1.52
120.48,17,57,-1.3
120.58,17,57,-1.5
120.68,17,57,-1.81
120.78,17,57,-1.62
120.89,17,57,-1.57
120.99,17,57,-1.58
121.09,17,57,-1.49
121.19,17,57,-1.71
121.3,17,57,-1.93
121.4,17,57,-1.7
121.5,17,57,-1.75
121.6,17,57,-1.97
121.71,17,57,-1.39
121.81,17,57,-1.72
121.91,17,57,-1.83
122.01,17,57,-1.64
122.11,17,57,-1.65
122.24,17,57,-1.71
122.34,17,57,-1.81
122.44,17,57,-1.52
122.55,17,57,-1.52
122.65,17,57,-1.99
122.75,17,57,-1.98
122.86,17,57,-1.87
122.96,17,57,-1.82
123.06,17,57,-1.93
123.16,17,57,-1.74
123.26,17,57,-1.83
123.37,17,57,-1.91
123.47,17,57,-1.84
123.57,17,57,-2.11
123.67,17,57,-2.24
123.78,17,57,-2.06
123.88,17,57,-1.98
123.98,17,57,-1.85
124.08,17,57,-1.78
124.19,17,57,-2.23
124.31,17,57,-2.23
124.41,17,57,-1.98
124.52,17,57,-1.95
124.62,17,57,-2.24
124.72,17,57,-2.41
124.82,17,57,-2.57
124.93,17,57,-2.37
125.03,17,57,-2.32
125.13,17,57,-2.1
125.23,17,57,-2.17
125.33,17,57,-2.2
125.44,17,57,-2.06
125.54,17,57,-2.29
125.64,17,57,-2.23
125.75,17,57,-2.08
125.85,17,57,-1.94
125.95,17,57,-1.81
126.05,17,57,-1.95
126.15,17,57,-2.15
126.26,17,57,-2.08
126.38,17,57,-2.49
126.48,17,57,-2.62
126.59,17,57,-2.51
126.69,17,57,-2.49
126.79,17,57,-2.61
126.89,17,57,-2.59
127,17,57,-2.49
127.1,17,57,-2.67
127.2,17,57,-2.33
127.3,17,57,-2.43
127.4,17,57,-2.5
127.51,17,57,-2.41
127.61,17,57,-2.01
127.71,17,57,-1.92
127.81,17,57,-1.99
127.92,17,57,-2.28
128.02,17,57,-2.11
128.12,17,57,-2
128.23,17,57,-1.86
128.33,17,57,-2.19
128.45,17,57,-2.48
128.55,17,57,-2.48
128.66,17,57,-2.49
128.76,17,57,-2.4
128.86,17,57,-2.59
128.96,17,57,-2.77
129.07,17,57,-2.43
129.17,17,57,-2.48
129.27,17,57,-2.64
129.37,17,57,-2.67
129.48,17,57,-2.78
129.58,17,57,-2.74
129.68,17,57,-2.76
129.78,17,57,-2.54
129.89,17,57,-2.5
129.99,17,57,-2.67
130.09,17,57,-2.41
130.19,17,57,-2.65
130.3,17,57,-2.73
130.4,17,57,-2.79
130.52,17,57,-2.64
130.63,17,57,-2.79
130.73,17,57,-2.65
130.83,17,57,-2.7
130.93,17,57,-2.99
131.04,17,57,-2.96
131.14,17,57,-2.79
131.24,17,57,-2.77
131.34,17,57,-2.5
131.44,17,57,-2.47
131.55,17,57,-2.48
131.65,17,57,-2.57
131.75,17,57,-2.55
131.85,17,57,-2.66
131.96,17,57,-3.05
132.06,17,57,-3.25
132.16,17,57,-2.75
132.26,17,57,-2.51
132.37,17,57,-2.69
132.47,17,57,-2.75
132.59,17,57,-2.63
132.7,17,57,-2.58
132.8,17,57,-2.77
132.9,17,57,-2.68
133,17,57,-2.65
133.11,17,57,-2.89
133.21,17,57,-2.88
133.31,17,57,-3.02
133.41,17,57,-3.09
133.52,17,57,-2.85
133.62,17,57,-2.75
133.72,17,57,-2.62
133.82,17,57,-2.38
133.92,17,57,-2.51
134.03,17,57,-2.72
134.13,17,57,-2.65
134.23,17,57,-2.7
134.33,17,57,-2.79
134.44,17,57,-2.74
134.54,17,57,-2.7
134.66,17,57,-2.68
134.77,17,57,-2.62
134.87,17,57,-2.81
134.97,17,57,-2.85
135.07,17,57,-2.76
135.18,17,57,-2.77
135.28,17,57,-2.97
135.38,17,57,-2.72
135.48,17,57,-2.84
135.59,17,57,-2.74
135.69,17,57,-2.81
135.79,17,57,-2.86
135.89,17,57,-2.67
136,17,57,-2.95
136.1,17,57,-2.58
136.2,17,57,-2.27
136.3,17,57,-2.36
136.4,17,57,-2.64
136.51,17,57,-2.74
136.61,17,57,-2.69
136.73,17,57,-2.97
136.84,17,57,-2.8
136.94,17,57,-2.68
137.04,17,57,-2.56
137.14,17,57,-2.71
137.25,17,57,-3.08
137.35,17,57,-2.78
137.45,17,57,-2.91
137.55,17,57,-2.87
137.66,17,57,-2.65
137.76,17,57,-2.64
137.86,17,57,-2.7
137.96,17,57,-2.82
138.07,17,57,-3.01
138.17,17,57,-2.95
138.27,17,57,-2.74
138.37,17,57,-2.9
138.48,17,57,-2.78
138.58,17,57,-2.79
138.68,17,57,-3.15
138.8,17,57,-2.98
138.91,17,57,-2.94
139.01,17,57,-2.72
139.11,17,57,-2.48
139.21,17,57,-2.35
139.32,17,57,-2.52
139.42,17,57,-2.61
139.52,17,57,-2.73
139.62,17,57,-3.06
139.73,17,57,-2.8
139.83,17,57,-2.74
139.93,17,57,-2.59
140.03,17,57,-2.8
140.14,17,57,-2.71
140.24,17,57,-2.7
140.34,17,57,-3.18
140.44,17,57,-2.94
140.55,17,57,-2.91
140.65,17,57,-2.72
140.75,17,57,-2.79
140.88,17,57,-2.82
140.98,17,57,-2.93
141.08,17,57,-2.73
141.18,17,57,-2.76
141.29,17,57,-2.9
141.39,17,57,-3.19
141.49,17,57,-3.07
141.59,17,57,-2.96
141.69,17,57,-2.93
141.8,17,57,-2.85
141.9,17,57,-3.02
142,17,57,-2.98
142.1,17,57,-2.91
142.21,17,57,-2.94
142.31,17,57,-3.05
142.41,17,57,-3.22
142.51,17,57,-3.22
142.62,17,57,-3.49
142.72,17,57,-3.14
142.82,17,57,-2.75
142.95,17,57,-3.01
143.05,17,57,-3.35
143.15,17,57,-3.29
143.25,17,57,-3.16
143.36,17,57,-3.1
143.46,17,57,-2.85
143.56,17,57,-2.86
143.66,17,57,-3.23
143.77,17,57,-3.03
143.87,17,57,-3.1
143.97,17,57,-3.24
144.07,17,57,-3.23
144.17,17,57,-3.14
144.28,17,57,-2.97
144.38,17,57,-3.21
144.48,17,57,-3.04
144.58,17,57,-3.22
144.69,17,57,-3.14
144.79,17,57,-3.13
144.89,17,57,-2.91
145.02,17,57,-3.11
145.12,17,57,-3.16
145.22,17,57,-2.79
145.32,17,57,-2.96
145.43,17,57,-3.13
145.53,17,57,-3.02
145.63,17,57,-2.91
145.73,17,57,-2.94
145.84,17,57,-3.12
145.94,17,57,-3
146.04,17,57,-3.15
146.14,17,57,-3.27
146.25,17,57,-3.37
146.35,17,57,-3.34
146.45,17,57,-3.11
146.55,17,57,-3.68
146.66,17,57,-3.76
146.76,17,57,-3.16
146.86,17,57,-3.04
146.96,17,57,-3.36
147.09,17,57,-3.19
147.19,17,57,-3.38
147.29,17,57,-3.35
147.4,17,57,-3.33
147.5,17,57,-3.45
147.6,17,57,-3.22
147.7,17,57,-2.86
147.81,17,57,-3
147.91,17,57,-3.17
148.01,17,57,-3.47
148.11,17,57,-3.29
148.22,17,57,-3.09
148.32,17,57,-3.3
148.42,17,57,-3.39
148.52,17,57,-3.2
148.63,17,57,-3.01
148.73,17,57,-3.44
148.83,17,57,-3.52
148.93,17,57,-3.3
149.03,17,57,-3.47
149.16,17,57,-3.2
149.26,17,57,-3.33
149.37,17,57,-3.49
149.47,17,57,-3.37
149.57,17,57,-3.34
149.67,17,57,-3.53
149.77,17,57,-3.47
149.88,17,57,-3.52
149.98,17,57,-3.64
150.08,17,57,-3.7
150.18,17,57,-3.62
150.29,17,57,-3.53
150.39,17,57,-3.45
150.49,17,57,-3.51
150.59,17,57,-3.71
150.7,17,57,-3.57
150.8,17,57,-3.73
150.9,17,57,-3.45
151,17,57,-3.45
151.11,17,57,-3.48
151.23,17,57,-3.41
151.33,17,57,-3.29
151.44,17,57,-3.54
151.54,17,57,-3.61
151.64,17,57,-3.53
151.74,17,57,-3.73
151.85,17,57,-3.49
151.95,17,57,-3.47
152.05,17,57,-3.43
152.15,17,57,-3.57
152.26,17,57,-3.57
152.36,17,57,-3.65
152.46,17,57,-3.33
152.56,17,57,-3.17
152.66,17,57,-3.17
152.77,17,57,-3.45
152.87,17,57,-3.67
152.97,17,57,-3.69
153.08,17,57,-3.55
153.18,17,57,-3.36
153.3,17,57,-3.43
153.41,17,57,-3.51
153.51,17,57,-3.47
153.61,17,57,-3.53
153.71,17,57,-3.61
153.82,17,57,-3.27
153.92,17,57,-3.28
154.02,17,57,-3.42
154.12,17,57,-3.61
154.23,17,57,-3.9
154.33,17,57,-3.59
154.43,17,57,-3.24
154.53,17,57,-3.19
154.63,17,57,-3.26
154.74,17,57,-3.72
154.84,17,57,-3.62
154.94,17,57,-3.61
155.04,17,57,-3.74
155.15,17,57,-3.56
155.25,17,57,-3.34
155.37,17,57,-3.48
155.48,17,57,-3.49
155.58,17,57,-3.49
155.68,17,57,-3.37
155.79,17,57,-3.32
155.89,17,57,-3.38
155.99,17,57,-3.67
156.09,17,57,-3.49
156.19,17,57,-3.13
156.3,17,57,-3.16
156.4,17,57,-3.05
156.5,17,57,-3.29
156.6,17,57,-3.29
156.71,17,57,-3.41
156.81,17,57,-3.58
156.91,17,57,-3.31
157.01,17,57,-3.22
157.12,17,57,-3.18
157.22,17,57,-3.57
157.32,17,57,-3.35
157.45,17,57,-3.22
157.55,17,57,-3.1
157.65,17,57,-3.35
157.75,17,57,-3.48
157.86,17,57,-3.36
157.96,17,57,-3.37
158.06,17,57,-3.67
158.16,17,57,-3.65
158.27,17,57,-3.39
158.37,17,57,-3.29
158.47,17,57,-2.94
158.57,17,57,-3.17
158.68,17,57,-3.28
158.78,17,57,-3.08
158.88,17,57,-2.95
158.98,17,57,-3.22
159.09,17,57,-3.26
159.19,17,57,-3.52
159.29,17,57,-3.5
159.39,17,57,-3.38
159.52,17,57,-3.33
159.62,17,57,-3.33
159.72,17,57,-3.09
159.82,17,57,-2.98
159.93,17,57,-3.15
160.03,17,57,-3.2
160.13,17,57,-3.11
160.24,17,57,-3.32
160.34,17,57,-3.52
160.44,17,57,-3.61
160.54,17,57,-3.46
160.65,17,57,-3.21
160.75,17,57,-3.35
160.85,17,57,-3.52
160.95,17,57,-3.41
161.05,17,57,-3.25
161.16,17,57,-3.48
161.26,17,57,-3.7
161.36,17,57,-3.59
161.46,17,57,-3.44
161.59,17,57,-3.51
161.69,17,57,-3.36
161.79,17,57,-3.5
161.9,17,57,-3.33
162,17,57,-3.69
162.1,17,57,-3.74
162.2,17,57,-3.26
162.31,17,57,-3.25
162.41,17,57,-3.37
162.51,17,57,-3.4
162.61,17,57,-3.57
162.72,17,57,-3.72
162.82,17,57,-3.78
162.92,17,57,-3.64
163.02,17,57,-3.68
163.13,17,57,-3.61
163.23,17,57,-3.57
163.33,17,57,-3.51
163.43,17,57,-3.51
163.54,17,57,-3.59
163.66,17,57,-3.17
163.76,17,57,-3.08
163.87,17,57,-3.46
163.97,17,57,-3.56
164.07,17,57,-3.62
164.17,17,57,-3.63
164.28,17,57,-3.29
164.38,17,57,-3.19
164.48,17,57,-3.23
164.58,17,57,-3.26
164.69,17,57,-3.42
164.79,17,57,-3.49
164.89,17,57,-3.31
164.99,17,57,-3.37
165.1,17,57,-3.33
165.2,17,57,-3.33
165.3,17,57,-3.63
165.4,17,57,-3.42
165.5,17,57,-3.33
165.61,17,57,-3.42
165.73,17,57,-3.69
165.83,17,57,-4.1
165.94,17,57,-3.55
166.04,17,57,-3.61
166.14,17,57,-3.52
166.24,17,57,-3.33
166.35,17,57,-3.18
166.45,17,57,-3.33
166.55,17,57,-3.38
166.65,17,57,-3.46
166.76,17,57,-3.51
166.86,17,57,-3.7
166.96,17,57,-3.52
167.06,17,57,-3.36
167.17,17,57,-3.42
167.27,17,57,-3.62
167.37,17,57,-3.61
167.47,17,57,-3.49
167.58,17,57,-3.56
167.68,17,57,-3.41
167.8,17,57,-3.26
167.91,17,57,-3.3
168.01,17,57,-3.53
168.11,17,57,-3.59
168.21,17,57,-3.72
168.32,17,57,-3.64
168.42,17,57,-3.54
168.52,17,57,-3.64
168.62,17,57,-3.57
168.73,17,57,-3.66
168.83,17,57,-3.35
168.93,17,57,-3.42
169.03,17,57,-3.49
169.14,17,57,-3.4
169.24,17,57,-3.26
169.34,17,57,-3.44
169.44,17,57,-3.37
169.55,17,57,-3.16
169.65,17,57,-3.22
169.75,17,57,-3.47
169.88,17,57,-3.61
169.98,17,57,-3.65
170.08,17,57,-3.43
170.18,17,57,-3.33
170.28,17,57,-3.4
170.39,17,57,-3.3
170.49,17,57,-3.34
170.59,17,57,-3.4
170.7,17,57,-3.43
170.8,17,57,-3.52
170.9,17,57,-3.26
171,17,57,-3.57
171.11,17,57,-3.31
171.21,17,57,-3.5
171.31,17,57,-3.74
171.41,17,57,-3.36
171.51,17,57,-3.44
171.62,17,57,-3.36
171.72,17,57,-3.44
171.82,17,57,-3.44
171.95,17,57,-3.19
172.05,17,57,-3.31
172.15,17,57,-3.47
172.25,17,57,-3.55
172.36,17,57,-3.04
172.46,17,57,-3.02
172.56,17,57,-3.04
172.66,17,57,-3.25
172.77,17,57,-3.38
172.87,17,57,-3.37
172.97,17,57,-3.67
173.07,17,57,-3.63
173.18,17,57,-3.66
173.28,17,57,-3.28
173.38,17,57,-3.21
173.48,17,57,-3.22
173.59,17,57,-3.3
173.69,17,57,-3.2
173.79,17,57,-3.52
173.89,17,57,-3.5
174.02,17,57,-3.34
174.12,17,57,-3.41
174.22,17,57,-3.4
174.33,17,57,-3.24
174.43,17,57,-3.14
174.53,17,57,-2.96
174.63,17,57,-2.91
174.74,17,57,-3.22
174.84,17,57,-3.12
174.94,17,57,-3.41
175.04,17,57,-3.74
175.15,17,57,-3.25
175.25,17,57,-3.46
175.35,17,57,-3.37
175.45,17,57,-3.32
175.55,17,57,-3.32
175.66,17,57,-3.27
175.76,17,57,-3.24
175.86,17,57,-3.18
175.97,17,57,-3.34
176.09,17,57,-3.19
176.19,17,57,-3.18
176.29,17,57,-3.11
176.4,17,57,-2.99
176.5,17,57,-2.97
176.6,17,57,-2.99
176.7,17,57,-3.54
176.81,17,57,-3.56
176.91,17,57,-3.32
177.01,17,57,-3.17
177.12,17,57,-3.25
177.22,17,57,-3.28
177.32,17,57,-3.42
177.42,17,57,-3.37
177.52,17,57,-3.25
177.63,17,57,-2.91
177.73,17,57,-2.76
177.83,17,57,-3
177.93,17,57,-3.33
178.04,17,57,-3.34
178.16,17,57,-3.14
178.26,17,57,-3.08
178.37,17,57,-3.19
178.47,17,57,-2.97
178.57,17,57,-3.1
178.67,17,57,-3.17
178.77,17,57,-3.38
178.88,17,57,-3.24
178.98,17,57,-3.15
179.08,17,57,-2.94
179.19,17,57,-3.22
179.29,17,57,-3.23
179.39,17,57,-3.24
179.49,17,57,-3.02
179.6,17,57,-2.81
179.7,17,57,-2.97
179.8,17,57,-2.95
179.9,17,57,-3.16
180.01,17,57,-3.12
180.11,17,57,-3.13
180.23,17,57,-3.11
180.33,17,57,-3.13
180.44,17,57,-3.21
180.54,17,57,-3.18
180.64,17,57,-3.09
180.74,17,57,-3.17
180.85,17,57,-3.51
180.95,17,57,-3.38
181.05,17,57,-2.96
181.15,17,57,-2.78
181.26,17,57,-2.85
181.36,17,57,-3.18
181.46,17,57,-3.32
181.56,17,57,-3.26
181.67,17,57,-3
181.77,17,57,-2.91
181.87,17,57,-3.11
181.97,17,57,-3.08
182.08,17,57,-2.83
182.18,17,57,-2.85
182.3,17,57,-3.18
182.41,17,57,-3.16
182.51,17,57,-2.98
182.61,17,57,-2.96
182.71,17,57,-2.94
182.81,17,57,-3.25
182.92,17,57,-3.25
183.02,17,57,-3.29
183.12,17,57,-3.17
183.22,17,57,-2.98
183.33,17,57,-3.09
183.43,17,57,-3.22
183.53,17,57,-3.24
183.63,17,57,-3.27
183.74,17,57,-3.2
183.84,17,57,-3.22
183.94,17,57,-3.02
184.04,17,57,-3.12
184.15,17,57,-3.03
184.25,17,57,-2.96
184.37,17,57,-3.04
184.48,17,57,-3.18
184.58,17,57,-3.02
184.68,17,57,-3.15
184.78,17,57,-3.05
184.88,17,57,-2.69
184.99,17,57,-2.82
185.09,17,57,-3.01
185.19,17,57,-2.98
185.29,17,57,-3.18
185.4,17,57,-3.01
185.5,17,57,-2.78
185.6,17,57,-2.82
185.7,17,57,-2.88
185.81,17,57,-2.78
185.91,17,57,-2.85
186.01,17,57,-2.82
186.11,17,57,-3.1
186.22,17,57,-2.9
186.32,17,57,-2.96
186.44,17,57,-2.83
186.55,17,57,-2.95
186.65,17,57,-2.82
186.75,17,57,-2.84
186.85,17,57,-2.87
186.96,17,57,-3.04
187.06,17,57,-3.02
187.16,17,57,-3.04
187.26,17,57,-3.14
187.37,17,57,-3.06
187.47,17,57,-2.92
187.57,17,57,-2.88
187.67,17,57,-3.02
187.77,17,57,-3.26
187.88,17,57,-3.35
187.98,17,57,-3.02
188.08,17,57,-2.69
188.18,17,57,-2.53
188.29,17,57,-2.75
188.39,17,57,-2.98
188.51,17,57,-3.29
188.62,17,57,-3.12
188.72,17,57,-3.17
188.82,17,57,-3.17
188.92,17,57,-2.78
189.03,17,57,-3.08
189.13,17,57,-3
189.23,17,57,-2.79
189.33,17,57,-2.7
189.44,17,57,-3.09
189.54,17,57,-2.92
189.64,17,57,-2.85
189.74,17,57,-3.01
189.85,17,57,-2.92
189.95,17,57,-3.05
190.05,17,57,-3.23
190.15,17,57,-3.23
190.25,17,57,-3.15
190.36,17,57,-2.89
190.46,17,57,-2.74
190.58,17,57,-2.75
190.69,17,57,-2.8
190.79,17,57,-3.13
190.89,17,57,-2.98
190.99,17,57,-2.73
191.1,17,57,-2.86
191.2,17,57,-2.85
191.3,17,57,-2.99
191.4,17,57,-2.88
191.51,17,57,-2.78
191.61,17,57,-3.06
191.71,17,57,-3.29
191.81,17,57,-3.06
191.91,17,57,-3.01
192.02,17,57,-2.85
192.12,17,57,-2.97
192.22,17,57,-3.07
192.33,17,57,-3.22
192.43,17,57,-3
192.53,17,57,-2.96
192.66,17,57,-3.12
192.76,17,57,-3.26
192.86,17,57,-3.15
192.96,17,57,-2.9
193.06,17,57,-2.87
193.17,17,57,-3.16
193.27,17,57,-3.14
193.37,17,57,-3.09
193.47,17,57,-3.11
193.58,17,57,-2.69
193.68,17,57,-2.92
193.78,17,57,-3.15
193.88,17,57,-3.03
193.99,17,57,-2.78
194.09,17,57,-3.22
194.19,17,57,-2.71
194.29,17,57,-2.66
194.4,17,57,-2.85
194.5,17,57,-3.19
194.6,17,57,-3.3
194.73,17,57,-3.34
194.83,17,57,-3.36
194.93,17,57,-2.93
195.03,17,57,-3.09
195.13,17,57,-3.04
195.24,17,57,-2.59
195.34,17,57,-2.8
195.44,17,57,-3.16
195.54,17,57,-3.19
195.65,17,57,-3.02
195.75,17,57,-3.04
195.85,17,57,-3.01
195.95,17,57,-2.99
196.06,17,57,-2.92
196.16,17,57,-3.08
196.26,17,57,-2.94
196.36,17,57,-2.81
196.47,17,57,-2.96
196.57,17,57,-3.13
196.67,17,57,-2.97
196.8,17,57,-3.14
196.9,17,57,-3.29
197,17,57,-3.02
197.1,17,57,-2.95
197.21,17,57,-2.59
197.31,17,57,-3.16
197.41,17,57,-3
197.51,17,57,-2.71
197.62,17,57,-2.89
197.72,17,57,-3.04
197.82,17,57,-2.91
197.92,17,57,-2.95
198.02,17,57,-3.26
198.13,17,57,-3.24
198.23,17,57,-2.9
198.33,17,57,-2.69
198.43,17,57,-2.77
198.54,17,57,-3.02
198.64,17,57,-2.57
198.74,17,57,-2.78
198.87,17,57,-3.12
198.97,17,57,-2.97
199.07,17,57,-2.91
199.17,17,57,-2.84
199.28,17,57,-3.04
199.38,17,57,-3.02
199.48,17,57,-3.08
199.58,17,57,-3.13
199.69,17,57,-2.99
199.79,17,57,-2.86
199.89,17,57,-2.77
199.99,17,57,-2.92
200.1,17,57,-2.92
200.2,17,57,-3.04
200.3,17,57,-2.89
200.4,17,57,-2.94
200.51,17,57,-3
200.61,17,57,-3.21
200.71,17,57,-3.43
200.81,17,57,-3.08
200.94,17,57,-3.08
201.04,17,57,-2.93
201.14,17,57,-3.1
201.24,17,57,-3.27
201.35,17,57,-3.2
201.45,17,57,-2.82
201.55,17,57,-2.53
201.65,17,57,-2.69
201.76,17,57,-2.49
201.86,17,57,-2.79
201.96,17,57,-3.01
202.06,17,57,-2.86
202.17,17,57,-2.95
202.27,17,57,-2.97
202.37,17,57,-3.08
202.47,17,57,-2.87
202.58,17,57,-2.99
202.68,17,57,-2.78
202.78,17,57,-2.88
202.88,17,57,-3.08
203.01,17,57,-3.15
203.11,17,57,-3.03
203.21,17,57,-3.07
203.32,17,57,-2.89
203.42,17,57,-2.92
203.52,17,57,-2.9
203.62,17,57,-2.85
203.72,17,57,-2.89
203.83,17,57,-3.08
203.93,17,57,-3.11
204.03,17,57,-3.13
204.13,17,57,-2.93
204.24,17,57,-3.02
204.34,17,57,-3.17
204.44,17,57,-3.08
204.54,17,57,-2.81
204.65,17,57,-2.82
204.75,17,57,-2.79
204.85,17,57,-2.69
204.95,17,57,-2.6
205.08,17,57,-3.14
205.18,17,57,-3.36
205.28,17,57,-3.21
205.39,17,57,-3.06
205.49,17,57,-2.98
205.59,17,57,-3.08
205.69,17,57,-2.83
205.8,17,57,-2.94
205.9,17,57,-2.9
206,17,57,-2.96
206.1,17,57,-3.07
206.21,17,57,-3.24
206.31,17,57,-2.99
206.41,17,57,-2.95
206.51,17,57,-3.1
206.62,17,57,-3.2
206.72,17,57,-3.02
206.82,17,57,-2.8
206.92,17,57,-2.93
207.02,17,57,-3.01
207.15,17,57,-3.02
207.25,17,57,-3.06
207.35,17,57,-3.04
207.46,17,57,-3.13
207.56,17,57,-3.07
207.66,17,57,-3.11
207.77,17,57,-2.98
207.87,17,57,-2.67
207.97,17,57,-2.54
208.07,17,57,-3.09
208.17,17,57,-3.03
208.28,17,57,-2.92
208.38,17,57,-2.91
208.48,17,57,-3.21
208.58,17,57,-3.33
208.69,17,57,-2.81
208.79,17,57,-3.03
208.89,17,57,-3.29
208.99,17,57,-3.26
209.1,17,57,-2.91
209.22,17,57,-2.99
209.32,17,57,-3
209.43,17,57,-3.18
209.53,17,57,-3.21
209.63,17,57,-2.96
209.73,17,57,-2.89
209.84,17,57,-2.74
209.94,17,57,-2.92
210.04,17,57,-3.15
210.14,17,57,-3.02
210.25,17,57,-3.02
210.35,17,57,-2.85
210.45,17,57,-3.41
210.55,17,57,-3.27
210.66,17,57,-3.14
210.76,17,57,-2.91
210.86,17,57,-2.93
210.96,17,57,-3.07
211.07,17,57,-3.04
211.17,17,57,-2.82
211.29,17,57,-3.22
211.4,17,57,-3.29
211.5,17,57,-3.01
211.6,17,57,-2.96
211.7,17,57,-3.19
211.8,17,57,-3.34
211.91,17,57,-3.03
212.01,17,57,-3.17
212.11,17,57,-3
212.21,17,57,-3.08
212.32,17,57,-3.16
212.42,17,57,-3.08
212.52,17,57,-3.26
212.63,17,57,-3.07
212.73,17,57,-3.09
212.83,17,57,-3.36
212.93,17,57,-3.42
213.03,17,57,-3.49
213.14,17,57,-3.08
213.24,17,57,-2.75
213.36,17,57,-2.79
213.47,17,57,-3.02
213.57,17,57,-3.28
213.67,17,57,-3.03
213.77,17,57,-3.04
213.88,17,57,-3.1
213.98,17,57,-2.98
214.08,17,57,-3.21
214.18,17,57,-3.02
214.29,17,57,-2.93
214.39,17,57,-3.24
214.49,17,57,-3.3
214.59,17,57,-3.41
214.7,17,57,-3.15
214.8,17,57,-3.07
214.9,17,57,-3.4
215,17,57,-3.37
215.11,17,57,-3.07
215.21,17,57,-3.12
215.31,17,57,-2.89
215.44,17,57,-2.95
215.54,17,57,-2.99
215.64,17,57,-3.29
215.74,17,57,-3.15
215.84,17,57,-2.98
215.95,17,57,-3.19
216.05,17,57,-3.03
216.15,17,57,-2.91
216.25,17,57,-3.17
216.36,17,57,-3.12
216.46,17,57,-3.04
216.56,17,57,-2.73
216.66,17,57,-2.68
216.77,17,57,-2.93
216.87,17,57,-3.08
216.97,17,57,-2.9
217.07,17,57,-2.73
217.18,17,57,-2.7
217.28,17,57,-2.66
217.38,17,57,-2.82
217.51,17,57,-3.03
217.61,17,57,-3.09
217.71,17,57,-2.78
217.81,17,57,-3.08
217.91,17,57,-3.06
218.02,17,57,-3.13
218.12,17,57,-3.14
218.22,17,57,-2.99
218.32,17,57,-3.36
218.43,17,57,-3.58
218.53,17,57,-3.49
218.63,17,57,-3.27
218.73,17,57,-3.57
218.84,17,57,-3.18
218.94,17,57,-3.25
219.04,17,57,-3.31
219.15,17,57,-3.07
219.25,17,57,-3.1
219.35,17,57,-3.2
219.45,17,57,-3.44
219.58,17,57,-3.12
219.68,17,57,-3.19
219.78,17,57,-3.1
219.88,17,57,-3.14
219.99,17,57,-3.05
220.09,17,57,-2.84
220.19,17,57,-3
220.29,17,57,-3.21
220.4,17,57,-2.92
220.5,17,57,-3.13
220.6,17,57,-3.37
220.7,17,57,-3.1
220.8,17,57,-3
220.91,17,57,-3.05
221.01,17,57,-2.92
221.11,17,57,-2.96
221.21,17,57,-2.91
221.32,17,57,-2.53
221.42,17,57,-2.53
221.52,17,57,-3.02
221.65,16,58,-2.89
221.75,16,58,-2.72
221.85,16,58,-2.95
221.95,16,58,-3.05
222.06,16,58,-2.9
222.16,16,58,-3.08
222.26,16,58,-2.84
222.36,16,58,-3.05
222.47,16,58,-3.11
222.57,16,58,-2.99
222.67,16,58,-3.18
222.77,16,58,-3.04
222.88,16,58,-3.02
222.98,16,58,-3.26
223.08,16,58,-2.9
223.18,16,58,-2.88
